7-14u,40.260000000000005,20.130000000000003
10-8u,38.88,19.44
8-10u,38.88,19.44
10-3s,37.44,18.72
3-10s,37.44,18.72
14-4u,39.78,19.89
4-14u,39.78,19.89
9-8u,37.199999999999996,18.599999999999998
8-9u,37.199999999999996,18.599999999999998
8-4s,36.239999999999995,18.119999999999997
4-8s,36.239999999999995,18.119999999999997
5-2s,34.980000000000004,17.490000000000002
2-5s,34.980000000000004,17.490000000000002
10-2s,35.88,17.94
2-10s,35.88,17.94
14-3u,37.32000000000001,18.660000000000004
3-14u,37.32000000000001,18.660000000000004
4-2s,32.82000000000001,16.410000000000004
2-4s,32.82000000000001,16.410000000000004
14-6u,38.099999999999994,19.049999999999997
6-14u,38.099999999999994,19.049999999999997
9-4s,34.38,17.19
4-9s,34.38,17.19
11-8u,35.64,17.82
8-11u,35.64,17.82
13-8u,35.82000000000001,17.910000000000004
8-13u,35.82000000000001,17.910000000000004
7-3s,32.760000000000005,16.380000000000003
3-7s,32.760000000000005,16.380000000000003
9-3s,32.519999999999996,16.259999999999998
3-9s,32.519999999999996,16.259999999999998
8-7u,33.42,16.71
7-8u,33.42,16.71
12-8u,34.199999999999996,17.099999999999998
8-12u,34.199999999999996,17.099999999999998
14-2u,34.199999999999996,17.099999999999998
2-14u,34.199999999999996,17.099999999999998
3-2s,29.400000000000002,14.700000000000001
2-3s,29.400000000000002,14.700000000000001
9-2s,30.900000000000002,15.450000000000001
2-9s,30.900000000000002,15.450000000000001
6-2s,29.760000000000005,14.880000000000003
2-6s,29.760000000000005,14.880000000000003
13-7u,33.239999999999995,16.619999999999997
7-13u,33.239999999999995,16.619999999999997
8-3s,30.42,15.21
3-8s,30.42,15.21
9-7u,31.44,15.72
7-9u,31.44,15.72
7-6u,30.599999999999998,15.299999999999999
6-7u,30.599999999999998,15.299999999999999
8-2s,28.679999999999996,14.339999999999998
2-8s,28.679999999999996,14.339999999999998
10-7u,31.02,15.51
7-10u,31.02,15.51
13-6u,31.139999999999997,15.569999999999999
6-13u,31.139999999999997,15.569999999999999
7-2s,27.179999999999996,13.589999999999998
2-7s,27.179999999999996,13.589999999999998
6-5u,28.380000000000003,14.190000000000001
5-6u,28.380000000000003,14.190000000000001
8-6u,28.02,14.01
6-8u,28.02,14.01
13-5u,29.58,14.79
5-13u,29.58,14.79
5-4u,26.94,13.47
4-5u,26.94,13.47
11-7u,27.96,13.98
7-11u,27.96,13.98
13-4u,27.48,13.74
4-13u,27.48,13.74
12-7u,27.42,13.71
7-12u,27.42,13.71
7-5u,25.56,12.78
5-7u,25.56,12.78
13-3u,25.56,12.78
3-13u,25.56,12.78
9-6u,24.54,12.27
6-9u,24.54,12.27
13-2u,23.820000000000004,11.910000000000002
2-13u,23.820000000000004,11.910000000000002
12-6u,25.5,12.75
6-12u,25.5,12.75
6-4u,22.5,11.25
4-6u,22.5,11.25
12-5u,24.0,12.0
5-12u,24.0,12.0
10-6u,23.880000000000003,11.940000000000001
6-10u,23.880000000000003,11.940000000000001
5-3u,21.119999999999997,10.559999999999999
3-5u,21.119999999999997,10.559999999999999
8-5u,21.599999999999998,10.799999999999999
5-8u,21.599999999999998,10.799999999999999
12-4u,22.02,11.01
4-12u,22.02,11.01
11-6u,21.900000000000002,10.950000000000001
6-11u,21.900000000000002,10.950000000000001
12-3u,20.099999999999998,10.049999999999999
3-12u,20.099999999999998,10.049999999999999
4-3u,17.400000000000002,8.700000000000001
3-4u,17.400000000000002,8.700000000000001
7-4u,18.300000000000004,9.150000000000002
4-7u,18.300000000000004,9.150000000000002
12-2u,18.360000000000003,9.180000000000001
2-12u,18.360000000000003,9.180000000000001
11-5u,20.46,10.23
5-11u,20.46,10.23
9-5u,17.94,8.97
5-9u,17.94,8.97
11-4u,18.42,9.21
4-11u,18.42,9.21
6-3u,15.359999999999998,7.679999999999999
3-6u,15.359999999999998,7.679999999999999
11-3u,16.5,8.25
3-11u,16.5,8.25
10-5u,18.360000000000003,9.180000000000001
5-10u,18.360000000000003,9.180000000000001
5-2u,14.04,7.02
2-5u,14.04,7.02
11-2u,14.880000000000003,7.440000000000001
2-11u,14.880000000000003,7.440000000000001
10-4u,16.259999999999998,8.129999999999999
4-10u,16.259999999999998,8.129999999999999
8-4u,14.28,7.14
4-8u,14.28,7.14
4-2u,11.76,5.88
2-4u,11.76,5.88
10-3u,14.400000000000002,7.200000000000001
3-10u,14.400000000000002,7.200000000000001
10-2u,12.660000000000002,6.330000000000001
2-10u,12.660000000000002,6.330000000000001
7-3u,11.099999999999998,5.549999999999999
3-7u,11.099999999999998,5.549999999999999
9-4u,11.76,5.88
4-9u,11.76,5.88
3-2u,8.099999999999998,4.049999999999999
2-3u,8.099999999999998,4.049999999999999
6-2u,8.28,4.14
2-6u,8.28,4.14
9-3u,9.78,4.89
3-9u,9.78,4.89
9-2u,8.099999999999998,4.049999999999999
2-9u,8.099999999999998,4.049999999999999
8-3u,8.160000000000002,4.080000000000001
3-8u,8.160000000000002,4.080000000000001
8-2u,6.359999999999998,3.179999999999999
2-8u,6.359999999999998,3.179999999999999
7-2u,5.160000000000002,2.580000000000001
2-7u,5.160000000000002,2.580000000000001
